system:index,date,.geo
20240208T083248_20240208T091818,2024-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240209T080748_20240209T085755,2024-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240209T081248_20240209T085916,2024-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240210T074748_20240210T083842,2024-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240210T075248_20240210T083939,2024-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240211T073248_20240211T081852,2024-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240212T071248_20240212T075921,2024-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240212T071748_20240212T080157,2024-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240212T085248_20240212T094258,2024-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240212T085748_20240212T094534,2024-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240213T065748_20240213T074452,2024-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240213T083248_20240213T092055,2024-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240213T083748_20240213T092421,2024-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240214T081748_20240214T090431,2024-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240215T075748_20240215T084201,2024-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240216T073748_20240216T082627,2024-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240216T074248_20240216T082755,2024-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240217T071748_20240217T080817,2024-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240217T072248_20240217T081206,2024-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240217T085748_20240217T094700,2024-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240217T090248_20240217T094918,2024-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240218T070248_20240218T074916,2024-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240218T084248_20240218T092758,2024-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240219T082248_20240219T090723,2024-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240220T080248_20240220T085057,2024-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240220T080748_20240220T085455,2024-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240221T074248_20240221T083122,2024-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240221T074748_20240221T083416,2024-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240222T072248_20240222T081224,2024-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240222T072748_20240222T081340,2024-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240222T090748_20240222T095532,2024-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240223T070748_20240223T075252,2024-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240223T084748_20240223T093604,2024-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240223T085248_20240223T093733,2024-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240224T082748_20240224T091537,2024-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240224T083248_20240224T091700,2024-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240225T080748_20240225T085455,2024-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240225T081248_20240225T085530,2024-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240226T074748_20240226T083853,2024-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240226T075248_20240226T083936,2024-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240227T073248_20240227T081701,2024-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240228T071248_20240228T080238,2024-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240228T071748_20240228T080540,2024-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240228T085248_20240228T094104,2024-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240228T085748_20240228T094156,2024-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240229T065748_20240229T074430,2024-02-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240229T083248_20240229T092152,2024-02-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240229T083748_20240229T092402,2024-02-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240301T081748_20240301T090624,2024-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240302T075748_20240302T084646,2024-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240303T073748_20240303T082515,2024-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240303T074248_20240303T082748,2024-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240304T071748_20240304T080636,2024-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240304T072248_20240304T080720,2024-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240304T085748_20240304T094547,2024-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240304T090248_20240304T094942,2024-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240305T070248_20240305T075154,2024-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240305T084248_20240305T093216,2024-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240306T082248_20240306T091123,2024-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240306T082748_20240306T091538,2024-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240307T080248_20240307T085215,2024-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240307T080748_20240307T085320,2024-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240308T074248_20240308T083210,2024-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240308T074748_20240308T083338,2024-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240309T072248_20240309T081618,2024-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240309T072748_20240309T081710,2024-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240309T090748_20240309T095723,2024-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240310T070748_20240310T075639,2024-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240310T084748_20240310T093421,2024-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240310T085248_20240310T093716,2024-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240311T065248_20240311T073814,2024-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240311T082748_20240311T091644,2024-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240311T083248_20240311T091939,2024-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240312T080748_20240312T085215,2024-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240312T081248_20240312T085505,2024-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240313T074748_20240313T083045,2024-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240313T075248_20240313T083158,2024-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240314T073248_20240314T081310,2024-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240315T071248_20240315T075446,2024-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240315T071748_20240315T075713,2024-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240315T085248_20240315T093412,2024-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240315T085748_20240315T093443,2024-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240316T065748_20240316T073839,2024-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240316T083248_20240316T091741,2024-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240316T083748_20240316T091811,2024-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240317T081748_20240317T090035,2024-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240318T075748_20240318T083915,2024-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240319T073748_20240319T082042,2024-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240319T074248_20240319T082241,2024-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240320T071748_20240320T080225,2024-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240320T072248_20240320T080322,2024-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240320T085748_20240320T094222,2024-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240320T090248_20240320T094326,2024-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240321T070248_20240321T074549,2024-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240321T084248_20240321T092506,2024-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240322T082248_20240322T090604,2024-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240322T082748_20240322T090726,2024-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240325T072712_20240325T080804,2024-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240325T090712_20240325T094746,2024-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240326T070712_20240326T074911,2024-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240326T084712_20240326T093117,2024-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240326T085212_20240326T093142,2024-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240327T065212_20240327T073038,2024-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240327T082712_20240327T091051,2024-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240327T083212_20240327T091450,2024-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240328T081156_20240328T085307,2024-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240329T075156_20240329T083452,2024-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240330T073156_20240330T081350,2024-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240330T073656_20240330T081655,2024-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240330T091156_20240330T095340,2024-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240331T071156_20240331T075434,2024-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240331T071656_20240331T075604,2024-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240331T085156_20240331T093333,2024-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240331T085656_20240331T093753,2024-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240401T065656_20240401T073706,2024-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240401T083656_20240401T091626,2024-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240402T081656_20240402T085540,2024-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240403T075656_20240403T084028,2024-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240403T080156_20240403T084152,2024-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240404T073656_20240404T081852,2024-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240404T074156_20240404T081934,2024-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240404T091656_20240404T095958,2024-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240405T071656_20240405T080034,2024-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240405T072156_20240405T080431,2024-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240405T090156_20240405T094437,2024-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240406T070156_20240406T074326,2024-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240406T084156_20240406T092339,2024-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240406T084656_20240406T092439,2024-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240407T082156_20240407T090328,2024-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240407T082656_20240407T090633,2024-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240408T080156_20240408T084411,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240408T080656_20240408T084531,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240409T074156_20240409T082604,2024-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240409T074656_20240409T082701,2024-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240410T072656_20240410T080915,2024-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240410T090656_20240410T094731,2024-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240411T070656_20240411T074935,2024-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240411T071156_20240411T075154,2024-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240411T084656_20240411T092804,2024-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240411T085156_20240411T092905,2024-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240412T083040_20240412T091219,2024-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240413T081040_20240413T085257,2024-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240414T075040_20240414T083147,2024-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240414T075540_20240414T083407,2024-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240415T073040_20240415T081222,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240415T073540_20240415T081529,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240415T091040_20240415T095424,2024-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240416T071040_20240416T075544,2024-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240416T071540_20240416T075618,2024-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240416T085540_20240416T093636,2024-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240417T083540_20240417T091449,2024-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240417T084040_20240417T091841,2024-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240418T081540_20240418T085651,2024-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240418T082040_20240418T085721,2024-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240419T075540_20240419T083756,2024-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240419T080040_20240419T084048,2024-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240420T073540_20240420T082004,2024-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240420T074040_20240420T082043,2024-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240421T072040_20240421T080139,2024-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240421T090040_20240421T094009,2024-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240422T070450_20240422T074418,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240422T083950_20240422T092414,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240422T084450_20240422T092545,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240423T081950_20240423T090520,2024-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240423T082450_20240423T090633,2024-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240424T080450_20240424T084554,2024-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240425T074450_20240425T082640,2024-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240425T074950_20240425T082743,2024-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240426T072450_20240426T080744,2024-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240426T072950_20240426T080844,2024-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240426T090450_20240426T095004,2024-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240427T070950_20240427T075025,2024-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240427T084950_20240427T093116,2024-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240428T082950_20240428T090913,2024-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240429T080950_20240429T085052,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240429T081450_20240429T085218,2024-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240430T074950_20240430T083301,2024-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240430T075450_20240430T083429,2024-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240501T072950_20240501T081422,2024-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240501T073450_20240501T081700,2024-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240502T071450_20240502T075502,2024-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240502T085450_20240502T093447,2024-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240502T085950_20240502T093739,2024-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240503T083450_20240503T091619,2024-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240503T083950_20240503T091839,2024-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240504T081450_20240504T085813,2024-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240504T081950_20240504T085853,2024-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240505T075450_20240505T084017,2024-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240505T075950_20240505T084310,2024-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240506T073950_20240506T082017,2024-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240507T071714_20240507T081529,2024-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240507T072214_20240507T081654,2024-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240507T090214_20240507T094355,2024-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240508T070214_20240508T074127,2024-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240508T084214_20240508T092358,2024-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240509T082214_20240509T090234,2024-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240509T082714_20240509T090403,2024-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240510T080214_20240510T084603,2024-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240510T080714_20240510T084911,2024-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240511T074504_20240511T082532,2024-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240512T072629_20240512T080729,2024-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240512T090629_20240512T094830,2024-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240513T070729_20240513T074928,2024-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240513T084729_20240513T093005,2024-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240513T085229_20240513T093109,2024-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240514T065229_20240514T073321,2024-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240514T082729_20240514T091145,2024-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240514T083229_20240514T091327,2024-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240515T080701_20240515T085240,2024-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240515T081201_20240515T085340,2024-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240516T075201_20240516T083144,2024-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240517T073201_20240517T081338,2024-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240517T073701_20240517T081518,2024-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240517T091201_20240517T095513,2024-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240518T071201_20240518T075409,2024-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240518T071701_20240518T075816,2024-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240518T085201_20240518T093608,2024-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240518T085701_20240518T093653,2024-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240519T065701_20240519T074025,2024-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240519T083701_20240519T091839,2024-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240520T081701_20240520T085840,2024-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240521T075701_20240521T083838,2024-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240521T080201_20240521T083944,2024-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240522T073701_20240522T082109,2024-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240522T074201_20240522T082310,2024-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240523T071701_20240523T080239,2024-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240523T072201_20240523T080310,2024-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240523T090201_20240523T094329,2024-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240524T070201_20240524T074205,2024-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240524T084201_20240524T092244,2024-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240525T082201_20240525T090352,2024-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240525T082701_20240525T090513,2024-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240526T080201_20240526T084551,2024-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240526T080701_20240526T084700,2024-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240527T074201_20240527T082332,2024-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240527T074701_20240527T082430,2024-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240528T072701_20240528T080738,2024-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240528T090701_20240528T094511,2024-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240529T070701_20240529T074831,2024-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240529T084701_20240529T092943,2024-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240529T085201_20240529T093106,2024-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240530T065201_20240530T073311,2024-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240530T082701_20240530T091108,2024-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240530T083201_20240530T091206,2024-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240531T080701_20240531T085016,2024-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240531T081201_20240531T085232,2024-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240601T075201_20240601T083323,2024-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240602T073201_20240602T081352,2024-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240602T091201_20240602T095341,2024-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240603T071201_20240603T075625,2024-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240603T071701_20240603T075658,2024-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240603T085201_20240603T093448,2024-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240603T085701_20240603T093604,2024-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240604T065701_20240604T073735,2024-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240604T083201_20240604T091403,2024-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240604T083701_20240604T091813,2024-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240605T081701_20240605T085905,2024-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240606T075701_20240606T083903,2024-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240606T080201_20240606T084226,2024-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240607T073701_20240607T082136,2024-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240607T074201_20240607T082247,2024-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240608T071701_20240608T080032,2024-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240608T072201_20240608T080254,2024-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240608T090201_20240608T094342,2024-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240609T070201_20240609T074354,2024-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240609T084201_20240609T092530,2024-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240610T082201_20240610T090347,2024-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240610T082701_20240610T090634,2024-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240611T080024_20240611T092733,2024-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240611T080524_20240611T093142,2024-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240612T074524_20240612T082506,2024-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240613T072524_20240613T080708,2024-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240613T073024_20240613T081032,2024-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240613T090524_20240613T094812,2024-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240614T070524_20240614T074625,2024-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240614T071024_20240614T074701,2024-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240614T084524_20240614T092737,2024-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240614T085024_20240614T093046,2024-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240615T065024_20240615T073159,2024-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240615T083024_20240615T090916,2024-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240616T081024_20240616T085201,2024-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240617T075024_20240617T083335,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240617T075524_20240617T083501,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240618T073024_20240618T081505,2024-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240618T073524_20240618T081847,2024-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240618T091024_20240618T095502,2024-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240619T071024_20240619T075526,2024-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240619T071524_20240619T075622,2024-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240619T085524_20240619T093543,2024-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240620T083524_20240620T091700,2024-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240621T081524_20240621T085756,2024-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
